3.390916846,-8.331312255,-8.291112801,10.44544094,4.374215717,-3.124821631,1.922171931,-3.837934176,-7.494256006,-27.44823162,0.030577039,7.509757769,32.99349906,-7.896924557,-1.437725933,-5.733359775,-0.191498549,-1.523220725,1.479431096,-1.558887529,5.942701722,-0.899816128,-11.76134072,3.103268385,13.58399229,-20.80028835,2.059887717,-1.057855739,-2.874434992,7.982795571,-4.210958115,-5.893849719,16.25641007,-23.01052091,-2.767433316,11.05439109,4.0365863,-14.16054585,-9.462160295,-13.59555361,-5.771961854,5.243469807,15.85627124,-2.104285588,-4.247687025,2.627753238,-3.432770976,-16.61692303,-2.723216632,5.375202705,-3.092634123,11.05584649,0.034612803,-9.004936299,-2.408831723,15.14242865,-5.786018346,3.08951262,10.6513719,-38.15782907,6.157289798,1.880804219,11.36820295,-7.574165677,1.721988796,-11.38722645,-2.315242041,26.26348019,-3.603774215,-8.406947441,3.75702803,-0.504269219,1.278779213,-9.693511403,7.408601333,5.66905404,1.996573094,8.465929512,18.16423574,-0.929055836,4.275128024,7.088692806,-1.857824048,6.798236248,-3.754183087,9.109028308,1.141178359,-1.132365326,-1.712551575,9.216277821
4.716984575,-9.535499524,-7.970373405,9.553304636,7.540485381,2.842884123,-2.234511665,-4.542636011,-9.206813766,-23.96258739,6.299651893,10.16465745,30.8671523,-2.542341126,8.914340923,-2.607483771,1.90573609,-0.158255018,-3.201240878,-1.111179628,2.361443454,-4.912247536,-13.54029649,3.930550574,14.28531734,-15.36976667,11.82842776,-0.758742404,2.219131919,-2.295505568,-4.210958115,-3.3736321,13.68686725,-27.3060969,-0.87220368,11.66873587,4.8523728,-14.19371143,-6.581591789,-13.44645261,-4.571274507,8.076726581,18.04497005,-3.825496093,-3.922323197,6.223581854,-5.340914391,-14.93348848,-2.548132598,5.33951122,-4.305494085,14.19178298,-1.450742793,-7.03392601,2.920070005,17.03495997,-5.015450385,4.522596788,14.17713841,-38.15782907,6.52489056,4.984507897,7.631552797,-8.761332103,-0.479594053,-8.175681015,-1.123997541,26.20626748,-0.433642848,-8.005099197,10.32448491,-0.261651922,3.627196703,-5.783781634,5.662940225,6.314298581,0.85665689,6.081452567,18.91677858,2.443559223,4.563951395,6.260161452,-0.00871131,6.635023557,-2.213810405,12.99663713,1.675379669,-3.448011152,3.520987095,12.92425889
6.573535616,-4.207431539,3.009397824,8.023254788,8.142296844,8.639680053,2.21225617,-3.229273749,-6.980176799,-27.27861831,6.115012791,21.51203501,35.15049519,-3.803051023,12.48905942,-1.524771099,4.769972373,7.160994517,-3.32887987,2.950948323,7.234361586,-3.954800178,-12.82641884,8.490787752,14.12532468,-6.21984993,24.65781727,-3.775534187,1.922814669,-5.797615173,-4.363847911,-1.60344491,16.64806013,-13.15284164,0.676662304,7.63035821,7.408453269,-10.36660359,-6.828538457,-1.745513821,-6.208803349,5.962431019,13.87757382,0.022342254,-0.719721981,7.733958125,-1.950073761,-7.301965567,-2.015621366,7.364851924,-3.187706775,11.06651995,2.006756005,-7.132225465,0.419646079,13.79709165,-4.897916773,7.052485728,21.77679874,-43.69627676,6.37556995,4.359004276,8.395415662,-5.216368802,-0.807197999,-1.604087612,3.198106551,19.17005676,0.75283222,2.573204103,13.85507941,5.459089125,5.36047395,-5.203413539,5.673975996,4.492934442,3.244763783,4.860912299,19.52911932,1.107636857,6.639828819,12.32699242,1.767917078,9.967993758,3.798826094,14.05387507,2.005925898,-2.129778143,12.08294321,12.05098883
7.520990956,-2.193336127,7.391124754,3.325783742,7.532204503,11.7228126,-0.457451673,-2.015574985,0.426712423,-30.32591042,7.816063461,23.91577644,26.83529365,3.327813636,16.71646613,-3.075625336,10.17358906,8.844339388,-1.08659813,3.144106273,7.647647407,-2.28167295,-5.719893142,9.608496756,14.73519025,-16.18595042,24.4204874,-5.713641813,0.960983307,4.487323003,-11.04985298,1.337508448,17.87257526,-9.109992362,-0.707120955,3.862887378,2.186566613,-9.6472656,-12.667401,5.317240674,-5.775117382,6.576440394,12.24993954,4.301786114,-2.626104616,8.601911473,1.475502849,-2.411278872,2.906014789,9.969523369,-4.145167466,12.52517886,1.431746569,-3.832277211,-0.402995667,13.4690385,-2.109728932,6.288831551,16.59409439,-67.7357458,9.411068805,4.216678251,7.067405459,-1.938592129,-1.359321774,-0.59022933,4.780488459,19.24998559,1.230112731,-2.709111247,10.1451274,5.084414068,7.228120878,-2.467769625,7.665860346,3.345272599,3.183508822,5.934170122,18.02663582,1.818475364,7.571499492,14.17046454,2.140578501,9.334133853,4.576689002,13.63461242,0.945858635,-2.211743674,12.22062112,10.49357683
5.06191984,-3.339860261,6.830541522,4.065664008,4.011565829,10.6060458,5.663439198,-1.153511114,2.979814454,-20.18078413,3.074592977,18.41569196,25.10497148,6.266677892,16.78004613,2.764210816,14.90783681,23.36298676,-0.110279975,4.09105595,1.521180121,3.827624384,2.980876027,18.0210782,12.02149056,-40.53374418,34.24021439,-7.786816542,4.380765722,11.27276457,-9.664295374,0.920487723,16.01216794,-9.149368015,4.707159665,3.868331455,7.439736864,-4.619233669,-13.89451874,8.821641666,-3.806704295,5.431396024,15.40203952,5.580887682,-4.113672375,5.685906119,5.661717122,-3.937334092,8.155179719,7.934942007,-1.840182867,8.803352652,-2.095560363,16.1383561,-1.822042864,-0.287125089,2.15367926,12.77046873,17.85808381,-122.8336539,12.86691677,5.896190322,5.458527797,-1.363564516,2.627935322,4.826560651,3.532377786,11.92233392,2.271505265,0.07365803,12.87006622,2.90074494,5.357894636,-0.61962513,8.358755732,0.283349939,7.174315228,4.767118429,14.89501233,2.93792376,6.424379361,9.270518148,3.283277313,9.053554876,3.493056244,13.69544098,1.960745672,-1.541962784,15.15048459,15.87249725
6.767320176,3.301858854,10.80490147,6.607295337,5.469395135,10.29174128,6.603906729,2.15399648,10.2974893,-14.65456873,6.680612213,20.11180195,21.6005324,6.855071799,17.15952695,5.801775361,18.45937919,13.29921613,3.938463788,3.631628811,8.355811023,-3.242681182,2.527649441,19.11509931,9.73308548,-13.37892844,33.46709378,-2.276451057,3.322403334,17.45373571,-9.577673879,8.769532876,15.52990338,-2.012138729,6.159157624,1.594325709,8.75341758,-8.253498038,-11.24052609,16.25584001,0.029937468,5.961366937,12.5344589,10.32702043,-4.513250307,2.373067945,3.730826947,-1.484531791,12.58619497,7.812075373,-0.897578875,14.66269097,-6.340739356,11.8236788,-3.133355465,3.756250667,2.594566961,13.70447076,18.34741057,107.6792276,9.175484967,7.18438095,6.349091894,1.42984228,3.400940691,7.974215145,6.252715762,8.793165896,6.491170512,-2.850969753,12.10084331,3.986077695,5.943610467,3.493867178,7.846288886,-3.861840314,5.461859538,4.646984865,12.61770022,1.22257735,6.477779558,7.882322653,3.023969024,8.098575465,2.054287626,10.55881948,1.98064726,2.068275565,14.92276323,8.318847172
3.344467286,-0.189522104,8.579043121,7.510462346,4.147729938,10.33275259,9.193087959,3.941172529,8.657794799,-10.03895912,8.477859324,18.45212797,21.6005324,6.733774666,10.89164948,1.298639704,15.86648456,5.839224323,-8.370301289,-0.916767854,7.271748004,-0.190424518,6.228006236,22.15875648,8.359575839,-3.357028017,27.5353031,-0.33376265,-0.234166078,22.43938142,-15.98606913,8.696200052,17.87712856,0.510476835,5.730805157,2.916728635,17.25396442,-0.570794205,-9.64483641,18.01599955,3.321422602,4.708664498,12.5344589,7.462905451,-3.365494052,2.650891547,3.183340213,2.25993603,6.672525351,5.073453517,-3.732425545,16.74166514,-6.962682288,20.7556899,-6.228840667,4.434411945,3.737828768,11.76022615,21.59051375,64.15490859,10.96003937,8.373188201,6.135473866,5.447714559,5.67004582,6.357244085,9.522237417,7.54595907,9.60646949,-3.704638397,11.49485178,5.965248705,5.014916431,6.624433259,11.84759529,-4.635106567,4.569456717,3.24264437,13.90809004,1.442519327,8.170457307,12.27019107,0.88229555,8.228457667,5.045886648,12.04371487,3.482260726,2.206479914,13.81703019,8.463803726
4.776739529,0.26615031,4.717738418,7.591710373,2.706488606,8.576621048,8.770080607,5.856935752,6.624885834,-4.067919683,7.364548342,11.17999651,23.16686163,2.830879752,6.290489812,10.8974058,14.68017693,3.298388961,-9.216692185,-4.367398367,7.557403474,2.510773313,7.382193954,25.00142332,4.765885967,-8.011146812,16.68398317,8.166916888,3.532226063,21.35906724,-9.216424872,8.10776689,17.67314637,0.692829018,8.440061071,2.371158094,14.70663714,4.61200631,-6.207997307,11.85294383,3.038861288,2.611523367,8.243401666,9.050942053,-3.19237215,1.204744901,7.294389782,1.685407517,9.376501799,0.897844174,7.074932874,14.61625974,-9.421214816,19.86956353,-3.541288997,8.697831295,5.232638537,11.19552257,19.91266602,88.86235029,8.641737928,3.9478167,4.132915834,10.34440389,8.490127291,5.574175303,11.56268896,8.508347456,13.14949243,-6.032827908,11.69532364,6.600165648,3.024239345,7.509772218,14.08920009,-3.515338174,4.380377886,-2.080044095,9.52523517,3.524309553,5.564502612,8.978973041,0.316248025,6.088819379,5.131478377,14.83492693,5.941957228,6.90783268,10.84612799,8.156980822
2.166758005,-1.627965514,4.708634457,4.98238071,-0.515776113,7.420045664,8.556559881,6.672213828,4.426923761,-7.348039765,7.02888698,5.456294899,16.56336268,5.045754822,4.014674885,4.31677562,10.20767886,4.477535392,-0.08449875,-4.786886048,8.272309505,5.811789379,11.15115105,13.9404207,3.579222665,-10.44922971,11.57173496,6.256757405,5.95245086,16.46037309,-4.235336771,2.638421507,12.64048061,2.558712045,7.244510724,5.753763264,12.56935323,5.85364958,-4.716872472,8.882436163,7.963527508,4.837130404,9.214098602,5.534086737,-1.432394804,3.297673025,8.029801806,2.608777143,10.45619269,-0.802312108,8.592567097,17.03556679,-11.10767744,16.83300422,-2.879916206,8.701980869,6.129164767,11.48251109,18.14809734,66.36635247,9.753908656,2.00412092,1.829833358,5.978593106,10.07131176,7.302373792,9.459903626,11.20387435,10.52939194,-5.820130837,8.32740039,11.23456879,4.32234234,7.109138249,12.86407145,-3.353190599,4.709036279,8.302872828,9.478568201,7.739903588,3.07015388,7.41717948,-1.899625166,4.998898066,3.95622039,15.37061916,5.508280546,7.230283289,10.0382265,6.930541707
0.911190357,-0.436775127,2.686296617,3.758699962,1.442704591,7.347859306,10.21532837,6.105110588,6.173326796,-3.599419639,8.40522887,-14.78774033,16.43177343,3.565214477,0.584502195,4.162831603,8.401877544,3.32426086,-3.983850511,-2.451808048,6.359114004,-0.028930536,7.338666494,9.218178814,4.548479606,-1.309774038,10.14753013,8.783762507,12.81169786,11.53183336,-6.746393545,5.061139987,6.624190366,4.227499655,4.45358784,7.516281936,13.83948597,3.720604887,-5.569431079,7.65621537,8.701485038,4.774865684,3.189751431,1.285494768,2.307879533,3.811357107,-0.39868544,3.180685706,13.25066414,-1.755549606,9.173100861,15.70564175,-8.610244176,16.01873948,-0.938578243,9.403442718,4.923579421,8.916128865,11.09629666,69.65883662,6.904734636,1.37812202,2.776299201,5.170685858,12.03521448,7.281270275,8.032828536,9.248766869,8.780129252,-3.249746206,6.294414747,12.0087676,5.431102505,4.730151416,11.47419393,-0.88295101,8.01946456,7.415948711,3.454356834,7.158319907,2.386558929,4.235305087,-3.087595521,4.350789778,2.207726292,9.097456599,6.281576775,10.17184054,15.0520517,4.235115526
1.236183498,-0.378774992,1.637220936,2.227248937,4.461065872,6.349627484,6.607183352,6.894463728,4.336248384,-3.082806107,10.29478338,-7.032556891,17.69363113,2.577268763,2.917275109,-3.189663158,5.144316968,3.462977102,-4.369849443,0.413072021,7.251450807,0.300523058,4.819839485,6.586024159,2.382696267,-3.115781897,8.102415619,6.228939461,9.089484726,15.87162953,-13.9199646,5.094983328,6.849466376,6.153779603,0.596395293,4.7833502,12.31821923,4.136947207,-3.800539038,4.309487055,6.351239034,4.197431216,-7.140744555,2.890451712,3.552484045,6.70493461,-6.488070241,0.76747212,8.180258891,-4.078947346,2.111794423,19.76316488,-10.99721871,12.49880366,-0.914682237,5.792625255,2.750136558,7.351159468,4.527079981,57.30855062,3.663329761,0.652187562,5.057773608,4.095282903,9.335276143,7.628436308,7.48302629,10.08296397,4.451927166,-4.574412371,3.264485215,12.33786845,6.383009617,3.757739703,12.58889283,0.475790512,0.542406248,7.946334863,5.0400891,5.323984993,3.613496355,4.953540947,-2.584776597,4.636425569,3.383711846,7.583029125,9.181461151,8.926094451,8.538611702,6.064858632
1.874653113,1.011900893,-1.160516864,-0.150530467,1.619992019,3.228272639,10.58832717,7.728758267,2.820644165,-0.954284108,7.473064312,-2.519937507,21.62677973,3.072292966,-0.248648688,-2.000151604,5.327338162,3.657366663,-2.129260489,1.373142667,1.658713428,2.178974023,2.887181345,8.796756755,2.991638512,-3.170733302,7.944962187,6.036381749,8.381758159,10.30381716,-13.9199646,2.652320659,6.579044802,3.120598595,1.834055537,4.885653628,9.375199821,2.882889704,-4.486886954,3.631718604,3.081622889,0.153299145,-6.129843567,-1.296928717,5.01897547,3.524088332,-2.40580482,-1.034533871,5.877693403,-3.526388989,-1.193799033,11.97983494,-9.845577431,11.51022451,-1.348644473,3.975101735,4.597786563,6.413081262,2.076881966,58.30847284,2.089848544,-0.762888274,4.902037333,4.533771495,9.258652795,7.761321472,6.592981678,10.06308158,3.239327998,-4.372025312,1.298920949,9.243350866,5.399655042,0.922636749,5.406858015,4.375734038,0.955322017,7.878244133,5.260337686,2.458740789,2.947554324,3.178647346,0.579299162,3.957677819,3.595754864,8.364924434,7.964640502,5.99111137,7.292713372,2.521749724
0.755406275,4.507085901,-5.604293423,0.35144325,4.409728891,2.611497211,8.311820121,4.926036826,-1.647707969,-2.613412616,4.881826541,-3.009897589,12.39672524,0.974086833,-1.599226624,-4.08987174,3.453320704,3.635796341,7.598366325,-0.618149316,-0.011648212,1.347637871,-1.438692805,1.970162365,2.841608128,-1.125112803,5.075898571,4.342762551,6.033624526,4.525338423,-17.27214497,3.605134221,-1.12988878,2.628268744,3.264802959,4.155681684,6.042946462,2.100356978,-6.417278742,-2.733610447,-2.565254919,-1.259855004,-7.090055178,-3.06304353,7.279626973,5.573981481,-7.800624444,-7.1944142,6.40682745,1.750139221,-2.154369259,9.439028737,-9.574687861,5.819246193,-3.719633479,2.533650737,-0.605622714,4.006048679,-1.147847615,49.40960704,-0.530394338,-1.688944078,5.480630299,3.61281741,4.357987117,4.057677263,5.059504687,6.859615367,-0.29932414,-6.012201674,1.343693965,3.666355263,0.029799844,0.577588038,-4.274470663,6.234710977,-0.758675509,4.372449257,1.458724664,-1.102651497,3.320977571,-0.593254976,0.189225134,3.582675203,3.196979685,1.357616908,3.51848482,6.241827312,6.315322876,3.814716739
